GIDBG,phase_angle_variance,group_Q
60730125012,0.0588307868876074,3
60730125021,0.0491194001581399,2
60730125022,0.1076532768825327,2
60730125023,0.0839176938789082,2
60730126001,0.1291886260405804,2
60730126002,0.0977934550151928,1
60730126003,0.0714344698643163,3
60730126004,0.3383343320702597,1
60730127001,0.0415402726954834,3
60730127002,0.074263235409976,3
60730128001,0.1102293348682336,1
60730128002,0.0778539822709514,4
60730128003,0.060053864506701,3
60730129001,0.1012956529819973,2
60730129002,0.1565453420401961,1
60730129003,0.0409824552988215,2
60730130002,0.0769237132693101,2
60730130003,0.0572374234380826,3
60730131021,0.1010455601091171,2
60730131022,0.0502221687549222,4
60730131023,0.0567609394917415,3
60730131031,0.0754535494832576,1
60730131032,0.1248777458781857,3
60730131041,0.0509314315707387,3
60730131042,0.1292838641406441,1
60730131043,0.2256512594181945,2
60730131044,0.1071058805954968,1
60730132031,0.1895447706954074,1
60730132032,0.1175660316760441,1
60730132033,0.0470610585792245,3
60730132034,0.0918607693838378,4
60730132041,0.1189385289836138,2
60730132042,0.1162884967651012,1
60730132043,0.0305091493298199,3
60730132051,0.0835627839751753,4
60730132061,0.0490727272521582,4
60730132062,0.0819169931113424,2
60730132063,0.2324376337803225,2
60730133011,0.0353430964442153,3
60730133012,0.0570896333748696,3
60730133021,0.0328538325929032,3
60730133022,0.0344396686773393,4
60730133031,0.0574236311405596,4
60730133032,0.1461539724668595,2
60730133033,0.0564629731542858,1
60730133061,0.0430217031043262,3
60730133062,0.0453587876319382,4
60730133071,0.0484755997449796,3
60730133072,0.0498424217171562,3
60730133081,0.0348274247508115,4
60730133082,0.0883882259609326,3
60730133091,0.0520194165809856,2
60730133093,0.1088956600087649,1
60730133094,0.1269014064668763,3
60730133095,0.0677259837774817,2
60730133111,0.0390924002724632,4
60730133112,0.0462890979297936,4
60730133121,0.0530849598403586,4
60730134011,0.0438479110615391,4
60730134012,0.0364246247367303,3
60730134091,0.0429155332533508,2
60730134093,0.040543067653056,3
60730134111,0.0461500234274056,3
60730134112,0.0491906239309789,1
60730134122,0.0421884068607704,3
60730134142,0.035035857527742,4
60730134151,0.0675686545444479,2
60730134161,0.0980268263322289,3
60730134181,0.0702779099912137,2
60730134182,0.1050089159425033,4
60730134183,0.1300395882857236,4
60730134191,0.0370901571424103,4
60730134213,0.099752008395125,2
60730135032,0.0524485708368062,3
60730135061,0.0295951633681352,4
60730137022,0.0456894811610824,3
60730138021,0.0447143842305919,3
60730139071,0.0584507957537889,2
60730139072,0.0435981218235784,4
60730139081,0.0740008438972277,2
60730139082,0.0347194384711865,4
60730139092,0.0306272935661354,4
60730140011,0.0832602191552106,1
60730140021,0.0525634920637651,3
60730141022,0.0630522022189181,2
60730142001,0.0456729742206636,3
60730143001,0.0280629375957352,4
60730143002,0.1285148705190775,1
60730144001,0.0537195293433186,4
60730157011,0.1695470482984514,1
60730164023,0.0854782807432759,2
60730164024,0.0799748702169683,3
60730173042,0.1710371155239649,3
60730179004,0.0517746743928151,2
60730182002,0.2717742836592099,1
60730182004,0.4890007784740714,1
60730185072,0.0498420768630121,3
60730185091,0.1667675814821442,2
60730185092,0.1221240675108143,2
60730185093,0.1342375355924036,3
60730185102,0.0625664201772786,2
60730185114,0.0377050039454531,3
60730185162,0.1072032336540373,2
60730185181,0.1371245278861257,1
60730185182,0.0408060368542912,3
60730185192,0.1867498900190864,4
60730185193,0.0904125829659354,4
60730186031,0.0397025092374644,2
60730186032,0.0735962280134152,2
60730186033,0.0401861867958521,3
60730186034,0.1773214312027,1
60730186093,0.0359538375091773,3
60730186102,0.0536565959130135,1
60730186103,0.0409664547240942,2
60730186104,0.0718340093622175,3
60730186113,0.0332316018864121,4
60730186122,0.0407427522735148,2
60730186132,0.2042043550998072,1
60730189033,0.1836028217015676,2
60730189041,0.4397674344179758,1
60730189042,0.1231825540111998,1
60730189051,0.0430006265389069,3
60730189052,0.3068832565850352,1
60730189053,0.0365065467097233,4
60730189061,0.0462480295722136,3
60730189062,0.061302048626665,2
60730191064,0.0451990178942114,2
60730192051,0.1810450934162118,2
60730192052,0.0336821519911431,3
60730192053,0.1484332512029001,2
60730192061,0.0779902973596827,2
60730192062,0.0505258028462962,2
60730192063,0.2005515655779766,1
60730192073,0.1023599208746857,2
60730192074,0.0494266591881041,1
60730194032,0.050635714057371,3
60730194041,0.0400157743649943,3
60730194042,0.0373060706640282,3
60730194052,0.0581322152207561,1
60730194061,0.0440804452345094,2
60730194062,0.0365130607936489,3
60730195011,0.0450279874088479,3
60730195012,0.0553075383124087,2
60730195021,0.031102787565336,3
60730195022,0.0486378655851723,2
60730195023,0.0609319458702695,2
60730195031,0.0409293850654716,4
60730196013,0.0390059259767528,3
60730196023,0.100789250335024,2
60730197022,0.1000688046835916,1
60730198051,0.0403611278157685,3
60730199022,0.0938002181218789,2
60730200172,0.1388299126540855,2
60730200181,0.0837761916657901,2
60730200182,0.033172534803147,2
60730200183,0.0823553912889656,2
60730200184,0.0254969737298707,4
60730200192,0.0476880744901849,2
60730200211,0.0301193630417032,4
60730200212,0.0765568598043569,4
60730200213,0.0246983519968023,2
60730200223,0.032395829341076,4
60730200281,0.0501434037105487,2
60730200282,0.056497513624134,4
60730200291,0.0715070404356244,3
60730200293,0.047651388351913,2
60730201062,0.0359318012438593,2
60730201072,0.0611678102379325,2
60730201081,0.095220633579764,2
60730201083,0.1054660258716904,2
60730201091,0.219719407038063,1
60730201092,0.0480589416130093,2
60730202021,0.0526142009808143,3
60730202022,0.0554020668207709,3
60730202023,0.0825918446246409,3
60730202061,0.0477701289090358,2
60730202062,0.1313441289073503,2
60730202063,0.06808578242781,1
60730202071,0.0447124744875784,3
60730202072,0.054432510622483,3
60730202081,0.0406275320697986,3
60730202091,0.1036363724259338,4
60730202092,0.073850551740814,3
60730202102,0.0347693389565248,3
60730202112,0.4227327751414825,4
60730202113,0.0315203601385028,3
60730202114,0.0652116414790302,1
60730202131,0.0612917638121588,2
60730202132,0.0972395857599597,1
60730202133,0.1738410401238941,1
60730202141,0.0858781745509504,3
60730202142,0.0602766793898842,4
60730202143,0.1764283370943554,1
60730203082,0.0816012216427623,1
60730204041,0.0809814134537822,2
60730205002,0.0442517805365804,2
60730205003,0.0974311263562752,2
60730206011,0.0244418898040893,2
60730206012,0.1774903493918204,2
60730206013,0.0514460098872943,3
60730206021,0.0840650387923349,1
60730207071,0.0389721176594904,4
60730208061,0.0433925075641188,3
60730208091,0.034788090044569,3
60730208093,0.029613257451394,4
60730211001,0.1652483815381644,2
60730219002,0.1174243145347788,2
60750201003,0.0807975795888453,2
60750208004,0.1038158306276969,2
60750228033,0.0845399609329843,1
60750229012,0.2222923123261944,4
60750229013,0.1796982439471239,2
60750229031,0.1054296926579343,2
60750232003,0.1094085172683332,2
60750252001,0.0646967235196575,2
60750260012,0.0264710991592465,4
60770004022,0.6376841618390499,2
60770004024,0.26085150872022,2
60770005001,0.3569433058346789,2
60770005002,0.5474506140217892,2
60770006001,0.5364729882993239,2
60770006002,0.7128437289013622,1
60770007001,0.6634995991890205,2
60770007002,0.6840811067040481,2
60770007004,0.4943749830433594,1
60770008011,0.2631100159848542,4
60770008012,0.0495618473108021,4
60770008013,0.1103631375906528,3
60770009002,0.199240725441892,3
60770009004,0.1657201751690025,1
60770009005,0.2128647723548256,2
60770010001,0.2030123448681026,1
60770011012,0.1378286495795324,2
60770011013,0.0757243786200837,3
60770011022,0.3642241557709679,2
60770011025,0.488642166859255,1
60770013002,0.1075381001170086,2
60770013004,0.2724090091951832,1
60770014001,0.1202792245695461,1
60770014003,0.2862772921906137,1
60770015002,0.0485387013893631,3
60770015003,0.0825131594912483,3
60770015004,0.3291377308716685,2
60770016002,0.3255860739387199,4
60770017001,0.2507297900983281,1
60770017002,0.2378016979452061,2
60770018001,0.1194103195204551,2
60770018002,0.0996563371433217,3
60770019001,0.4926642598580365,1
60770019002,0.2858735100623302,2
60770019003,0.5967004766254076,1
60770019004,0.4257198391684469,1
60770020001,0.2270312480079752,1
60770020002,0.3234234068598952,1
60770020003,0.0753057989556221,2
60770021001,0.3220210990268996,2
60770021002,0.1028060010893222,3
60770021003,0.4673701557490462,1
60770022011,0.4118615463107711,2
60770022012,0.2967706162781642,2
60770022021,0.3277814783285582,2
60770022022,0.1423879398214965,3
60770022023,0.1714255334375393,2
60770023001,0.5162969126170979,2
60770023002,0.1368038638096558,2
60770023003,0.4051349770901495,2
60770024011,0.0581299717469204,3
60770024012,0.2861816331782785,2
60770024013,0.1374992158598186,2
60770024021,0.1116742377796834,1
60770025042,0.0848247027497416,3
60770027011,0.5025778690501987,1
60770027012,0.7297432089303854,2
60770027013,0.2167840337059241,3
60770027014,0.1049736422977982,3
60770027021,0.5249305258199187,1
60770027022,0.1058740700603634,2
60770027023,0.3738866532800653,1
60770028001,0.024967614671456,4
60770028002,0.1844668723779104,2
60770031093,0.0635021043336108,2
60770031102,0.1543206021172169,2
60770031131,0.0670147439539197,4
60770032133,0.1991117718321009,1
60770033053,0.3628816432946102,4
60770033101,0.1232134695256039,3
60770033112,0.0516212182774931,3
60770033121,0.516191475367236,1
60770033123,0.6359473629898184,2
60770034052,0.2581143947556069,1
60770034092,0.0453511453722727,2
60770034103,0.0725931119125318,2
60770036012,0.3118025441825589,1
60770036014,0.2055410883675526,1
60770036022,0.2310480269751149,2
60770036023,0.4089621213889346,1
60770037001,0.2409457738251503,2
60770037002,0.3177058881644195,3
60770037003,0.6055478242001833,1
60770038013,0.060865151039753,4
60770038021,0.043409539667142,3
60770038022,0.0554597311815071,1
60770038031,0.224045312978171,2
60770038032,0.0735213648668364,3
60770038033,0.1051604034456232,3
60770039001,0.5385747663034246,1
60770039002,0.4349440979196171,1
60770040012,0.4657137177709191,1
60770041021,0.0334453731769241,3
60770043082,0.0888134783990044,3
60770044031,0.2517273975332512,3
60770044041,0.4108669808543493,4
60770044042,0.5295263709177738,1
60770044043,0.3208763613853104,2
60770045021,0.1913936368817716,3
60770045022,0.3605898493747484,2
60770046001,0.2104015751530761,3
60770047011,0.0872815503094885,1
60770047041,0.0808554037358144,1
60770048003,0.2458656711267205,1
60770048004,0.0963300688271964,3
60770050012,0.2028231626697611,2
60770051081,0.0604788090053915,3
60770051082,0.5018856378498907,1
60770051083,0.0542498599427776,3
60770051091,0.0687589829522383,3
60770051092,0.0616091592128975,3
60770051093,0.8378997344855471,1
60770051103,0.3515147372519929,1
60770051192,0.1880336735374325,2
60770051251,0.1172106633830928,1
60770051291,0.1429608737752756,2
60770051292,0.0436230474496734,4
60770051302,0.1255304837983751,4
60770051321,0.3225437380875732,1
60770051332,0.0678849083897165,2
60770051333,0.182853549726297,1
60770051334,0.3321735561073083,1
60770052061,0.1299481593034412,1
60770052103,0.0530340884184865,2
60770053021,0.0684644030987724,2
60770053023,0.1080435593942932,2
60770053024,0.0474461752853444,3
60770053031,0.125045525083381,1
60770053032,0.1336646999112879,1
60770053034,0.3676724926598845,1
60770053035,0.194464670557351,2
60770053051,0.1724054565910834,2
60770053052,0.084416082760971,2
60770054031,0.2597974204266089,4
60770054052,0.8331656279718052,4
60770054061,0.0684275080682438,3
60770054062,0.1713961238654114,4
60790100162,0.0345522586772227,4
60790101021,0.0719808768913398,3
60790101022,0.060651591450322,3
60790101025,0.1107917941489455,2
60790103003,0.0486321938365391,1
60790120003,0.054264637176812,3
60790122001,0.0291011435889627,4
60790123044,0.0347467651997674,3
60790124011,0.0881509570128638,1
60790124012,0.0534706390217169,4
60816005002,0.0865085442842399,1
60816013003,0.0527689687041349,3
60816020002,0.0382076782751913,2
60816020003,0.1049472706633624,1
60816021002,0.0430438732525489,2
60816021003,0.2887423370061004,1
60816022001,0.0964654502114387,3
60816022002,0.0573452452834823,3
60816022003,0.0326497555657464,4
60816022004,0.0269738625650784,4
60816023001,0.0242035172925597,4
60816042002,0.0887227957353396,1
60816042003,0.0243056581571189,3
60816061002,0.0578798728595467,1
60816061003,0.0820132040057471,1
60816062002,0.0452117787194119,4
60816077012,0.0610710060998062,1
60816102011,0.1603802708936631,2
60816102012,0.0442305382581895,2
60816102031,0.059104033320941,2
60816102032,0.0422083996389223,2
60816104001,0.0424222611383808,3
60816104002,0.0358727253685411,4
60816105001,0.1165010809375826,1
60816105002,0.0496800154641924,2
60816105003,0.094193710332546,1
60816105004,0.0804815430191823,2
60816106011,0.0890087756868953,2
60816106012,0.0713220508541221,2
60816106013,0.0411676897382679,2
60816106023,0.0480914778374647,2
60816107001,0.025195988369632,3
60816108001,0.0318828486026863,3
60816108002,0.0665319468894069,3
60816109001,0.0404932563748397,3
60816109002,0.0599818971039793,2
60816110001,0.0525855449284032,1
60816110002,0.0452178590413844,2
60816117001,0.0312484656276709,3
60816117003,0.0420010266409412,2
60816118001,0.0274464494640384,3
60816118002,0.0347632739874485,3
60816119001,0.0322051578982152,3
60816119002,0.0378857883417838,2
60816119004,0.1369814115349072,1
60816119006,0.0610621186768106,3
60816120001,0.0847343308633497,1
60816120002,0.0467906051672041,3
60816120003,0.0470540859015971,2
60816120004,0.1085895310468525,4
60816121002,0.0359313675247123,3
60816121003,0.0552973784419217,2
60816121005,0.0593119555390037,3
60816137003,0.0662370727857296,3
60830008011,0.3187497039586302,1
60830008012,0.0667991267767809,1
60830008042,0.0438941954431436,2
60830008043,0.2864795530672223,1
60830008045,0.0514076274806016,1
60830009001,0.1928965928503832,2
60830010003,0.1658381728074506,1
60830011021,0.0981645576528394,1
60830011022,0.053473741001001,2
60830012062,0.161692543268129,1
60830012063,0.0791047678942701,2
60830013041,0.0954018579911413,1
60830016012,0.2131246167141166,4
60830016041,0.050352569615494,1
60830016043,0.0744690370657529,1
60830020062,0.0635921374939136,2
60830020074,0.028269960173641,4
60830020112,0.1590985441217374,1
60830020113,0.0354937582052932,3
60830021011,0.0797814785055743,3
60830021012,0.1535522169658033,2
60830021021,0.0548252332602808,2
60830021022,0.1829744575943617,1
60830021031,0.2215454677579227,1
60830021032,0.0617379285231449,3
60830021033,0.3056181587703277,1
60830022051,0.0992539228799164,2
60830022052,0.1450789390583039,2
60830022053,0.186407015144656,3
60830022061,0.1061021742785739,3
60830022062,0.0884151258852559,3
60830022063,0.3640436845304144,4
60830022091,0.0631406098344947,3
60830022092,0.0450986674169121,2
60830022101,0.0244405038391026,4
60830022102,0.0520023584381987,3
60830022103,0.0484668440067283,2
60830022112,0.039808138719272,3
60830022113,0.0859531905299374,3
60830022114,0.0825368787001745,1
60830023031,0.1968860751054026,2
60830023032,0.1150983629660066,2
60830023033,0.0724679583953105,2
60830023034,0.3708858321324526,1
60830023041,0.5208489092614458,1
60830023042,0.6632769270962932,1
60830023043,0.1010359812069609,2
60830023044,0.1518901743694279,3
60830023051,0.0983401482501017,2
60830023052,0.0549140902258141,2
60830023053,0.0818286418358782,2
60830023054,0.0636515905820725,3
60830023061,0.1426197041465995,1
60830023062,0.0401117370921007,3
60830023064,0.0250739453963783,4
60830024021,0.1204959843711515,2
60830024022,0.0211666295662934,4
60830024024,0.175255049495406,3
60830024031,0.0868619298293552,3
60830024032,0.185303829140692,3
60830024033,0.6151657264467509,3
60830024041,0.1371136928683387,3
60830024042,0.1592210108100535,3
60830024043,0.5144537913036104,1
60830024044,0.1353419954565794,2
60830025021,0.1536308713679413,1
60830025022,0.0288406074640151,4
60830025023,0.1745664322940377,4
60830025024,0.0663678719582924,2
60830027021,0.2591215664040261,1
60830027022,0.3431508943237779,1
60830027023,0.3286125431080263,1
60830027024,0.056787260788485,3
60830027025,0.3603234798458046,1
60830027031,0.0934132403694409,2
60830027032,0.0515636044330161,3
60830027052,0.0943885267186447,3
60830027053,0.075006960185589,1
60830027062,0.2683446224717925,2
60830027063,0.1485454963458021,2
60830027082,0.1303506245972365,1
60830028062,0.1910185388301692,1
60830028092,0.062716833811047,1
60830030011,0.3157317745908091,1
60830030014,0.0939028928010505,2
60830030015,0.2897800920266721,1
60855001001,0.2025774978845509,1
60855001003,0.0360435804588206,3
60855010001,0.0836845597601455,2
60855011022,0.0484556198750268,3
60855011023,0.2481390381007298,4
60855012004,0.0698285604983121,1
60855014011,0.0329868268405736,3
60855014012,0.1474667745461239,1
60855014021,0.0845268870969506,2
60855014022,0.0506769033958469,3
60855015011,0.0332888932345645,3
60855015012,0.0553680501237295,3
60855015021,0.0604154783267723,2
60855015022,0.0288621435430752,4
60855016002,0.1562408609657676,1
60855016003,0.0412961850028301,3
60855017003,0.0647800196353895,2
60855017004,0.0603021439062788,2
60855018001,0.0777395380646523,1
60855018002,0.0551890158199551,2
60855020011,0.2063058140849318,1
60855020022,0.0472101887905874,3
60855020023,0.0386281582720522,3
60855021021,0.0489893473186116,3
60855021024,0.0737750508257565,2
60855031101,0.0919544669462855,3
60855031103,0.06634907908674,1
60855031112,0.0360943349662221,2
60855031121,0.0381305402756501,4
60855031122,0.0622472673630139,2
60855031131,0.03766608802969,3
60855031132,0.0391971612084323,3
60855031171,0.1412435458867085,1
60855031211,0.0279081776386548,4
60855031231,0.0332947975831098,3
60855032041,0.0231713632161767,4
60855032043,0.0999833669894374,1
60855032045,0.0442860164468445,3
60855032081,0.0600434627036317,2
60855032171,0.1148514149757785,1
60855032172,0.0496430767293042,1
60855032173,0.0503445780743924,3
60855032181,0.0610152945486675,4
60855032182,0.0489267685041052,3
60855033052,0.0443227529807912,3
60855033062,0.0464900103036573,3
60855033063,0.0889606663636559,1
60855033123,0.0511461391383612,2
60855034011,0.1760873117262305,1
60855034012,0.0812478215975602,2
60855034013,0.118870989006299,4
60855034022,0.1624961252488625,2
60855034023,0.031134464864959,4
60855035041,0.0883783363883945,2
60855035042,0.0836931339824439,2
60855035043,0.0747004150067972,1
60855035044,0.0727069335311868,1
60855035045,0.2586090715738042,1
60855035061,0.042298974171469,3
60855035062,0.0362209498123266,3
60855035071,0.0337618818030432,2
60855035081,0.0316905243963604,4
60855035082,0.0275221854460308,3
60855035091,0.0392124914179434,2
60855035092,0.0440410408852563,2
60855035093,0.0391275526253798,1
60855035101,0.0691882033552743,3
60855035102,0.0508640075040163,2
60855035103,0.0312207012662311,3
60855035112,0.0352047381077036,3
60855036012,0.0453955910780821,3
60855036021,0.1135008458487546,2
60855036022,0.2050015018658326,4
60855036023,0.1160516551074034,1
60855037032,0.0897933179016751,2
60855037033,0.0452127184879798,3
60855037071,0.0424535353368735,2
60855037073,0.0971900122289004,1
60855037101,0.2009795631806056,4
60855037102,0.0385986326102699,2
60855037111,0.1006724895050894,3
60855037112,0.0404589978516201,3
60855037113,0.0540266010669896,2
60855037121,0.1117782531499297,1
60855037131,0.0464280971968782,3
60855038021,0.0321008864679584,4
60855039021,0.0460808596032224,3
60855039022,0.0842017203685802,1
60855039023,0.164576290127371,1
60855039024,0.0360003484486806,3
60855039032,0.0812858138608033,1
60855040011,0.060448623345044,2
60855040012,0.0428590118481837,3
60855040013,0.03591569064197,3
60855040022,0.0318175903013072,4
60855041011,0.1717135107412999,4
60855041012,0.0663606709610012,4
60855041021,0.0256296605802966,4
60855041022,0.0381629622652505,3
60855041023,0.0434158383502776,2
60855046021,0.0997105279725812,4
60855048031,0.047273185101911,2
60855052023,0.0629063611933639,4
60855052032,0.0727773215867678,1
60855054011,0.1749963306289053,2
60855064023,0.0287475116548667,4
60855065013,0.030615451477412,4
60855089001,0.0239477636930774,4
60855119152,0.0636432489493425,3
60855120172,0.0511135399141837,3
60855120214,0.0373280221262649,3
60855120221,0.0339354290565729,1
60855120233,0.0369262628386046,2
60855120294,0.0270429797777975,3
60855120422,0.0775805130599623,2
60855120431,0.0253672667632789,4
60855120432,0.0546972310580058,3
60855121001,0.0503380942267964,4
60855123102,0.0424496216775268,3
60855123131,0.0392404906340683,3
60855124022,0.0923799278944525,1
60855125051,0.0294921197069738,4
60855125052,0.0398520839284386,3
60855125061,0.0337607382709359,4
60855125062,0.1268104965410051,4
60855125063,0.029149826541541,4
60855125082,0.0328628470597256,4
60855125084,0.0470138511620578,3
60855125091,0.0355814584746435,4
60855125102,0.0365746138026748,2
60855125103,0.0360020448125492,4
60855126021,0.0585003580475003,3
60855126031,0.2043927211378599,1
60855126032,0.2513916756239645,1
60855126033,0.0461780236031159,4
60855126041,0.1407309265956822,3
60855126042,0.0350679402876511,3
60871101001,0.0983663783355556,2
60871101003,0.5106195985060435,1
60871101004,0.0164352883656426,4
60871102001,0.0314629798315492,2
60871102002,0.2674498030818522,1
60871102003,0.1879402122959742,1
60871102005,0.0777930765391587,1
60871103001,0.0918034543618435,1
60871103002,0.3729906155705125,4
60871103003,0.5597689194066999,1
60871103004,0.0544214646228524,3
60871104001,0.1848346966997716,2
60871104002,0.45179623177457,1
60871104003,0.3502368772501779,1
60871104004,0.0472118693919279,3
60871105011,0.0504580806694033,3
60871105012,0.1758957987526654,2
60871105013,0.1430844479520207,1
60871105014,0.1638341245674243,1
60871105021,0.0451102249673493,3
60871105022,0.0430092892231565,2
60871105023,0.128068162720274,1
60871106001,0.0892927585140464,2
60871106003,0.0957883937476367,1
60871106004,0.100273924259383,2
60871106005,0.0998655556383726,1
60871107001,0.2063747473135736,1
60871107003,0.1650649118504964,1
60871213004,0.1579367154779074,1
60871225001,0.0717761968381872,2
60871225002,0.0402451423024674,3
60871225003,0.0691419860071316,2
60871225004,0.4315547713382205,1
60871231001,0.087443933388658,1
60871231002,0.0605624876148614,1
60871233001,0.0921484451089251,1
60930001001,0.7399198967130346,1
60952506013,0.4169685482565717,1
60952507012,0.1559490659663217,2
60952510003,0.1187597054994931,1
60952511001,0.0413805282896362,3
60952512001,0.1377365767674477,2
60952515003,0.124987868630092,4
60952518032,0.0446140043982583,2
60952518033,0.1161358516773132,1
60952524011,0.0813119463317255,2
60952524023,0.1358590322921248,3
60952525012,0.0955557254090232,4
60952526053,0.1249235527075305,3
60952526062,0.1651650470870413,2
60952526063,0.0847529021004616,2
60952526071,0.050086771343754,2
60952526072,0.0588687192395053,3
60952526112,0.1682214217715471,1
60952527023,0.2563522816048676,4
60952527032,0.0793133086384129,2
60952531012,0.3260051683554864,1
60952532044,0.0658417253596256,2
60952532045,0.1575444654526999,1
60952532053,0.1361516682353908,2
60952534021,0.0538353055613717,2
60952534022,0.6527050341323011,1
60952534043,0.1001368396467366,2
60952535004,0.2989503459707261,4
60971503051,0.2188093693635493,1
60971503052,0.2032970951425792,1
60971503053,0.1535029200778284,2
60971503054,0.1695853515274568,1
60971506013,0.2196124247898602,1
60971512013,0.2055110901490549,1
60971512043,0.0973254542767982,1
60971513012,0.1430681065002065,2
60971513053,0.0316436729895888,3
60971514012,0.0726360728042138,3
60971514013,0.2967061093016915,1
60971514021,0.0772685300730784,3
60971514022,0.0605384911222928,3
60971514023,0.0362323245702755,4
60971527014,0.1696266239518459,1
60971528022,0.0962849392528442,2
60971528024,0.1769714119805875,2
60971528025,0.2202990235981319,1
60971529033,0.5412018105605334,1
60971529034,0.2038365333158709,1
60971530021,0.1339053249259485,2
60971530022,0.1155630975533905,2
60971530064,0.1001454512769233,3
60971531021,0.1259165566812722,1
60971531022,0.2606698117189872,2
60971531023,0.0957671810005409,2
60971531031,0.0683605950444342,2
60971531032,0.0791727412264095,2
60971531033,0.2686517410763103,1
60971531041,0.0715854999290834,3
60971531043,0.3457564271993733,1
60971532003,0.0681270120325283,3
60971538013,0.1525276678166625,1
60971538042,0.0837406046058057,2
60971538082,0.1418465468960812,1
60971539021,0.1306207856920553,2
60971542011,0.1795234746342419,1
60990001021,0.0430735225261583,1
60990002021,0.0747123904931938,3
60990002023,0.0738304967021586,2
60990002032,0.089090075162234,3
60990002033,0.1537824599401127,1
60990003011,0.0777664715171487,2
60990003031,0.0528469128776914,4
60990003032,0.0630832447539215,2
60990003033,0.1347457729899772,4
60990003041,0.187303801243798,2
60990003042,0.1089747576092887,2
60990003043,0.0646206447351951,3
60990004025,0.0981447790675692,1
60990005013,0.0411899293818138,4
60990005014,0.0361617479839273,3
60990005104,0.3497257396062914,4
60990006012,0.0705779874286981,3
60990006021,0.1018376673605667,2
60990008031,0.1018781961950442,2
60990008032,0.0468067920004254,3
60990008033,0.0618745853731718,3
60990008051,0.0850621903045743,3
60990009082,0.0482308917134178,3
60990009104,0.1300445119558023,2
60990013001,0.0550920968120738,2
60990015002,0.1749248062369584,3
60990015003,0.0635203163895579,3
60990016011,0.3469664312817201,2
60990016012,0.2136049926369178,3
60990016013,0.6203661178648933,2
60990016031,0.0847414823794562,3
60990016032,0.1703470238995096,2
60990016033,0.1294930004012954,1
60990016034,0.1496491093978221,3
60990016041,0.2465240151849734,2
60990016042,0.1327861263472136,1
60990016043,0.1927680738733255,1
60990017001,0.1478793320368743,3
60990017002,0.451018573450265,1
60990020021,0.057902443994157,4
60990020022,0.2415035388192287,2
60990020023,0.0792005087684443,3
60990020043,0.0565110950001173,4
60990020044,0.0498127016372762,3
60990020062,0.0454210174432069,3
60990021001,0.072091994997987,4
60990021002,0.2343239861832866,3
60990022001,0.0949394552931212,2
60990022002,0.1894261092628937,3
60990022003,0.2448563512357819,1
60990022004,0.0835276423515949,3
60990023011,0.0949523238125139,3
60990023012,0.0685902596261521,4
60990023013,0.5837956397402687,2
60990023014,0.1945564269734135,3
60990023021,0.0767676763962792,3
60990023022,0.1480525276181468,3
60990024011,0.3704912565229365,1
60990024012,0.0539035221242828,3
60990024021,0.1092965660868154,3
60990024023,0.0628800238929725,4
60990025011,0.1949467948532433,3
60990025013,0.0441595701936713,4
60990025031,0.065958457489428,3
60990025032,0.1301080022262873,4
60990025033,0.1014758261659288,2
60990025041,0.0344271845991463,4
60990025042,0.0567902895666298,3
60990026022,0.0676229955471414,4
60990026023,0.3291666344738379,4
60990026031,0.2703599042155252,1
60990026042,0.1181026154666117,2
60990026043,0.0847121730564756,3
60990026052,0.0373292847936802,3
60990027011,0.0686779381127817,3
60990027012,0.0501011351770764,3
60990027021,0.1289390068634972,2
60990027022,0.1040259113672739,3
60990027023,0.1138493911142995,1
60990027025,0.1474953462343301,1
60990028021,0.0545946680938803,2
60990028022,0.057709500533174,4
60990030011,0.0323486699206994,4
60990030013,0.1287069253738711,1
60990030021,0.0702055289014486,3
60990030022,0.0482070553534265,2
60990030023,0.0497609439168511,3
60990030024,0.0306611111181902,3
60990031002,0.1602804391419705,1
60990031003,0.0825985830287566,3
60990032011,0.0574682088681439,2
60990032012,0.1838830231406943,3
60990032014,0.130832105395488,1
60990032021,0.2857352881051099,1
60990032022,0.0353636345528502,4
60990032023,0.0246849824759658,4
60990032024,0.3213518384890717,2
60990033001,0.2130393810753879,1
60990033002,0.1563264425497125,4
60990033004,0.0572809952469829,1
60990034001,0.1377547002936715,2
60990035001,0.027464212521895,4
60990035003,0.0608931349894117,3
60990035004,0.0774989856736302,4
60990037001,0.0554313241647928,4
60990038021,0.1552679562268987,2
60990038022,0.4166370309961657,1
60990038023,0.1324759943111225,2
60990038024,0.3596874948732726,4
60990038031,0.1437232502143262,2
60990038032,0.0891819379769669,3
60990038041,0.1185200074071355,2
60990038044,0.0614347040523514,3
60990039042,0.2990549669337222,2
60990039044,0.0741606322865331,1
60990039063,0.1513883870285346,2
60990039081,0.1794207821704662,2
60990039092,0.0425040554385308,2
61010501012,0.1785084250088591,2
61010501023,0.0890713724499447,3
61010502011,0.0555291181511625,2
61010502021,0.2522642726441242,1
61010502023,0.1178830285923606,1
61010503022,0.1083610557841675,3
61010503023,0.7633983489826838,1
61010507012,0.0467847213021803,3
61010507021,0.0291258684794507,3
61010510001,0.6029422628045754,3
61030008004,0.3697427647239773,1
61030011002,0.258329541798418,1
61030011003,0.1408994063085251,1
61030011004,0.0836138042598536,4
61070002011,0.0979391934034722,2
61070002012,0.1657904618784348,3
61070002013,0.1499145889104963,1
61070002014,0.110766500002394,2
61070002015,0.0948833449857392,2
